LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees,log_full_time_employees,log_total_employees,log_part_time_employees,log_Working_Age_Pop,log_Mid-2024 population,log_area_km2,log_dist_to_primary_m,log_bus_stop_density,log_enterprises_per_1k_residents_2025,log_total_enterprises_2025_msoa,log_LU_micro_2025_msoa,log_LU_small_2025_msoa,log_LU_medium_2025_msoa,log_LU_large_2025_msoa,log_LU_total_2025_msoa,log_LSOA GVA Estimates (millions),gva_per_capita,gva_per_worker,log_gva_per_worker,employees_per_enterprise,full_time_share,log_gva_per_capita,log_employees_per_enterprise
334.932,Urban,Urban: Nearer to a major town or city,-0.6582712792946598,0.55632648717483,0.4393847261895929,1.2293400912914456,209.20502092050208,350,-0.2461588390407195,0.5414862184953666,-0.13171305339730063,-0.764564107417583,-1.0028595337818187,-1.1571900199376723,0.16986488426307603,4.160953757721605,-0.46849049049122543,0.4684904898168781,7.182668300039431,-0.24883282666387677,12000,-0.9437564191464204,-1.7640520508494764,-2.8745661705669705,-0.2979638161699055,3.792472716209479,-0.48391670945353654,-0.8733656672493509,1.1069371394734977,0.7888991004103222,1.0420379607057986,1.327482952034767,1.2452513161490997,-0.15518256140665085,-0.3597199956811205,-0.2602244843772746,6.214349117072856,514.5440755620126,1673,1160,0.7002566837139256,E01028537,Oxford 006D,E02005945,Oxford 006,1.931014781102668,355,60,15,5,435,4000,8000,2.873655945820151,2.7274253054674844,2.6603166497099786,0.1775220337093998,-0.08669852666204565,-0.2257747319844154,0.0018783293114416212,0.8240698971502899,0.20530495956667097,0.1715652552937514,0.2233455852969264,0.5578750415473739,0.6204450514414994,1.2890738388637537,0.2996427011421221,5.816908758529035,0.2001984459055588,27911.0,10.23681198286661,34.285714285714285,-0.09860503756066138,0.18248691470954656,3.885987807048993
17.141,Urban,Urban: Nearer to a major town or city,0.751919477148355,-1.3325371613530537,1.019659854947473,-0.566902634222329,49.01960784313725,90,-1.5019345209060473,-0.8024198179434271,-1.4434805750071773,0.5759137242688152,0.5436574292926353,0.8931190718649303,-1.5145965904175498,1.8137693821249072,-0.46849049049122543,0.4684904898168781,-0.4589754238340855,1.3154550941100236,100,-0.828219583121018,0.07645314160691445,-0.8024789440220095,-0.6673512828323975,0.03474916814918828,0.5020607619299827,0.6988376170209393,-0.9501584918439634,-1.1953892351760806,-1.0190260806326028,-0.8645931050326638,-0.8916881170481059,-0.15518256140665085,0.5367639918388257,-0.2602244843772746,12.29990641840152,207.55218953185536,1836,1219,0.22251024173544384,E01028538,Oxford 005D,E02005944,Oxford 005,0.569110021,100,5,5,0,110,50,50,-0.6896746243019372,-0.9992638372222562,-1.1529206112116759,0.36020847287968183,0.31065136370093754,-0.7445923665412895,-0.7792510404495145,1.6079069290706696,-2.28737653046926,-2.173889839253655,-2.0977203624113376,-2.1469423055778827,-0.3404160370174827,-0.642865727551799,-2.112293631740898,2.8981745699591857,0.0093360566448801,171410.0,12.051819460449432,1.1111111111111112,1.3507560651790154,0.009292745032462054,-0.22618855187295808
14.827,Urban,Urban: Nearer to a major town or city,-0.6582712792946598,0.55632648717483,0.4393847261895929,1.2293400912914456,165.6412683388547,350,-0.2461588390407195,0.5414862184953666,-0.13171305339730063,-0.764564107417583,-1.0028595337818187,-1.1571900199376723,0.16986488426307603,4.160953757721605,-0.46849049049122543,0.4684904898168781,-0.41583485985993296,3.4011723218085574,200,-0.7047572848681989,-1.1219768511857648,-1.2563666299586782,0.010763584888891536,1.335782386651613,-0.7565156379288922,-0.15878773849583222,0.2840988869465133,-0.40167390094151956,0.6298251524381183,0.59679093301229,0.5329381717500311,-0.15518256140665085,0.36149646316489226,-0.2602244843772746,13.627993553689857,752.6023654237886,2113,1553,1.3758916805637391,E01028539,Oxford 006E,E02005945,Oxford 006,0.8805404810857819,355,60,15,5,435,125,75,0.049098078738744125,-0.46245958039420576,-0.8520342728688337,1.2520275517236927,0.9112575893364976,-0.5942622915422032,0.32954528374662373,1.729874368791957,-0.1979220303563157,0.1715652552937514,0.2233455852969264,0.5578750415473739,0.6204450514414994,1.2890738388637537,0.2996427011421221,2.761717342351146,0.0070170373876005,74135.0,11.213656523266527,0.5714285714285714,2.437776892233773,0.0069925325482174255,-0.657268503956203
334.932,Urban,Urban: Nearer to a major town or city,-0.6582712792946598,0.55632648717483,0.4393847261895929,1.2293400912914456,198.5252410663641,350,-0.2461588390407195,0.5414862184953666,-0.13171305339730063,-0.764564107417583,-1.0028595337818187,-1.1571900199376723,0.16986488426307603,4.160953757721605,-0.46849049049122543,0.4684904898168781,-0.03031099832915693,0.06402475749090324,800,-1.8561936777780732,-1.715503190050172,-1.5288632045100088,7.010512725294735,2.417563285892243,-1.3675111169845824,0.6980452179743609,1.1069371394734977,1.1857567675276026,1.0420379607057986,0.59679093301229,1.2452513161490997,-0.15518256140665085,-0.3790196597983689,-0.2602244843772746,4.132738185,484.73423182652414,1763,1334,1.7281027944310599,E01028540,Oxford 006F,E02005945,Oxford 006,2.4197032455193668,355,60,15,5,435,300,500,0.7604030230537042,0.6159751770843483,0.5704334779930043,0.6921986635837344,0.1372457084858299,-0.0977350794018541,-0.049528589243584165,0.38782616598581465,0.11477228981314495,0.1715652552937514,0.2233455852969264,0.5578750415473739,0.6204450514414994,1.2890738388637537,0.2996427011421221,5.816908758529035,0.1899784458309699,418665.0,12.944828744984216,2.2857142857142856,0.2637352381242579,0.17393519421231612,0.419738895586305
13.112,Urban,Urban: Nearer to a major town or city,1.0071974542822344,-1.5044676252805755,0.5744752323554495,-0.566902634222329,69.93006993006993,120,-0.6601487997786414,-0.984491137050199,1.3012503892576157,-0.8418993669379518,0.023194978746605692,0.2031111897819627,-0.097381407392984,0.7328291961814616,-0.46849049049122543,0.4684904898168781,-0.40796678663177127,0.5333111337230735,175,-2.0479694536759134,-1.7956718788256745,-2.3219522393332452,-0.9544317304536716,4.428730449601479,-1.6704965760505421,-1.6608748574184093,1.1069371394734977,1.1857567675276026,1.0420379607057986,1.327482952034767,1.2452513161490997,0.41752506860695454,1.2305792946057468,-0.08689925440708217,1.783577708016978,493.91707842511016,1716,1300,1.7428951384112703,E01028545,Oxford 014A,E02005953,Oxford 014,1.1213416668139708,125,5,5,0,135,75,100,-0.363841155313993,-0.5660638359037641,-0.6375279732833052,0.5971201510331536,0.02176106382379755,-0.4942173535669064,-0.033364035197360004,-0.39628920359839037,-1.6809396122504652,-1.67883114546394,-1.6902540902508691,-2.1469423055778827,-0.3404160370174827,-0.642865727551799,-1.7541915235702705,2.647025499264436,0.0076410256410256,74925.71428571429,11.224265771946,1.4583333333333333,0.7296013068620104,0.007611980865357585,-0.0038521869955993808
22.033,Urban,Urban: Nearer to a major town or city,1.0071974542822344,-1.5044676252805755,0.5744752323554495,-0.566902634222329,63.224446786090624,120,-0.6601487997786414,-0.984491137050199,1.3012503892576157,-0.8418993669379518,0.023194978746605692,0.2031111897819627,-0.097381407392984,0.7328291961814616,-0.46849049049122543,0.4684904898168781,-0.3619040002159224,-0.025363123696176812,275,-0.7362989613120356,-0.23474955919306467,-1.1853314753781743,-0.9468853078885032,0.3807979613066581,1.510111432606678,0.6565489066041486,-1.3615776181074557,-1.1953892351760806,-1.4312388889002832,-1.595285124055141,-1.2478446892476402,0.6703217756927913,0.5166909284944566,-0.011069466295123035,4.9263686111671525,41.45907982259013,1898,1282,0.4093178461622335,E01028546,Oxford 014B,E02005953,Oxford 014,1.4209249352824136,125,5,5,0,135,100,175,-0.13154967907527929,-0.21511531907987763,-0.2186308694261837,0.5457735379009165,0.45259917824276463,-0.3845312332637226,-2.1529940490297186,0.5720616895767936,-1.8533676943739126,-1.67883114546394,-1.6902540902508691,-2.1469423055778827,-0.3404160370174827,-0.642865727551799,-1.7541915235702705,3.136927970220768,0.0116085353003161,80120.0,11.291293270979947,2.2916666666666665,0.1649151629374614,0.011541673204250648,0.4223817073881894
17.888,Urban,Urban: Nearer to a major town or city,1.0071974542822344,-1.5044676252805755,0.5744752323554495,-0.566902634222329,50.230221850146506,120,-0.6601487997786414,-0.984491137050199,1.3012503892576157,-0.8418993669379518,0.023194978746605692,0.2031111897819627,-0.097381407392984,0.7328291961814616,-0.46849049049122543,0.4684904898168781,-0.45004204189654795,1.3154550941100236,150,-2.157016714926674,-1.5920307355522865,-2.2581883987978757,0.5910367705795379,1.976989422895324,-0.7874181048387334,-1.060927788105603,0.6955180132100055,0.7888991004103222,1.0420379607057986,0.59679093301229,0.8890947439495654,-0.15518256140665085,1.1498371934213698,-0.2602244843772746,2.6218722141747897,450.3692242685245,2389,1941,2.6343195896920384,E01028547,Oxford 014C,E02005953,Oxford 014,0.3814068414904579,125,5,5,0,135,75,75,-0.363841155313993,-0.6855676278343726,-0.8520342728688337,2.0734712575597234,1.4360157583599085,-0.8503803317607983,-0.11285895765966003,-0.05894522456910292,-2.2458548639608114,-1.67883114546394,-1.6902540902508691,-2.1469423055778827,-0.3404160370174827,-0.642865727551799,-1.7541915235702705,2.938526799783212,0.0074876517371285,119253.33333333331,11.689013746315387,1.25,1.3507560651790154,0.007459758423272336,-0.1331537065809579
44.361,Urban,Urban: Nearer to a major town or city,-2.0526171957776396,2.199744576854457,1.0472919777959333,1.2293400912914456,137.04151551793632,340,1.5587422155001533,-0.14060140985414027,-0.06377624400013918,-0.9556276897620246,-0.4360365805691845,-0.4057192749263128,1.203121937029558,0.35132092196582654,-0.46849049049122543,0.4684904898168781,0.0883312723964444,0.5333111337230735,1400,-0.29783279626548825,0.024485298686338187,-0.6473959694387335,-0.9882743433622728,-1.2090526526420253,0.5834028138450418,0.4373129186527134,-2.18441587063444,-1.9891045694106417,-1.8434516971679635,-1.9606311335663793,-1.6040012614471744,-0.15518256140665085,-0.4942604305269916,-0.2602244843772746,5.198006984490721,513.4082538299214,2481,1689,0.4958010837881756,E01028552,Oxford 016A,E02005955,Oxford 016,1.5390514141034397,315,95,20,5,435,600,800,1.325217501283464,1.052074643197345,0.9243809442390948,1.561226120562877,1.5975394349393128,-0.3449740274412415,-2.5296315951107413e-05,0.629490834027791,-0.5248390117186188,0.12134590791457454,0.003753454906769826,1.0867688423946325,0.8868426176294886,1.2890738388637537,0.2996427011421221,3.8146527050318695,0.0178802902055622,31686.42857142857,10.363675306174898,4.117647058823529,0.7296013068620104,0.017722318095409934,1.0667483788295886
607.047,Urban,Urban: Nearer to a major town or city,-2.0526171957776396,2.199744576854457,1.0472919777959333,1.2293400912914456,131.22346584330376,340,1.5587422155001533,-0.14060140985414027,-0.06377624400013918,-0.9556276897620246,-0.4360365805691845,-0.4057192749263128,1.203121937029558,0.35132092196582654,-0.46849049049122543,0.4684904898168781,1.86494076335424,-0.944071902563388,5750,-1.281510079489294,-1.196506841009088,-1.7692218001086017,-1.3098172933183736,-0.19822727687995328,-0.7025648193616862,-1.3962450272934877,-1.7729967443709478,-1.9891045694106417,-1.8434516971679635,-0.8645931050326638,-0.17937497264903737,1.4367504688693145,0.14364354580242344,0.2272527249138915,3.180891160227208,460.429791917104,2591,1775,0.565458037148325,E01028553,Oxford 016B,E02005955,Oxford 016,2.2006411560149064,315,95,20,5,435,1250,4500,1.9240268918895973,2.1536228085779276,2.226406851198121,1.7441556529475395,1.782984076329382,-0.15270448546345441,-0.09383270648147525,0.1249839942668713,-0.5996038561363014,0.12134590791457454,0.003753454906769826,1.0867688423946325,0.8868426176294886,1.2890738388637537,0.2996427011421221,6.410252181610051,0.2342906213817059,105573.39130434782,11.567171114257206,16.91176470588235,-1.106856239466524,0.21049640940922273,2.895974138312712
44.361,Urban,Urban: Nearer to a major town or city,-2.0526171957776396,2.199744576854457,1.0472919777959333,1.2293400912914456,222.51308900523563,340,1.5587422155001533,-0.14060140985414027,-0.06377624400013918,-0.9556276897620246,-0.4360365805691845,-0.4057192749263128,1.203121937029558,0.35132092196582654,-0.46849049049122543,0.4684904898168781,-0.47880499250321884,0.7940257871853903,55,0.5246011478227228,0.0501013381338214,1.5447471085307445,-0.986334181396239,0.04990464186440737,1.6960704549939538,0.6521269001156809,-0.9501584918439634,-0.7985315680588001,-0.6068132723649226,-1.595285124055141,-1.2478446892476402,-0.15518256140665085,0.017384954138208956,-0.2602244843772746,13.140557591478984,251.51348337540924,1528,1081,0.9291370323831695,E01028554,Oxford 016C,E02005955,Oxford 016,0.5327019003013359,315,95,20,5,435,25,30,-1.2399860971656507,-1.4593010313788999,-1.5284279752451448,-0.08219610182348924,-0.47414527483995644,-0.764085361523504,-0.6141623679729391,1.686446444984568,0.3118876044558155,0.12134590791457454,0.003753454906769826,1.0867688423946325,0.8868426176294886,1.2890738388637537,0.2996427011421221,3.8146527050318695,0.0290320680628272,806563.6363636364,13.60053931761827,0.1617647058823529,0.9554757644318302,0.028618620664495883,-1.0983004192851844
24.51,Urban,Urban: Nearer to a major town or city,-2.0526171957776396,2.199744576854457,1.0472919777959333,1.2293400912914456,212.23470661672908,340,1.5587422155001533,-0.14060140985414027,-0.06377624400013918,-0.9556276897620246,-0.4360365805691845,-0.4057192749263128,1.203121937029558,0.35132092196582654,-0.46849049049122543,0.4684904898168781,-0.1823887236480123,-1.030976787050827,500,0.9325262598335442,0.455015278453061,0.08236028179310335,-0.29766271877351724,-0.04499673016133451,0.9198658960037185,1.3809272694959158,-0.12732023931697894,-0.40167390094151956,-0.19460046409724227,-0.8645931050326638,-0.8916881170481059,-0.15518256140665085,0.33885287629131566,-0.2602244843772746,11.82710798096134,25.98963102697232,1602,1101,0.601217514229917,E01028555,Oxford 016D,E02005955,Oxford 016,0.6764121890895036,315,95,20,5,435,100,400,-0.13154967907527929,0.24994246539297899,0.40249803985842025,-0.014694468121832687,-0.2720320115429133,-0.6896688863404137,-2.544051809160835,1.561523635144029,0.2301509361612054,0.12134590791457454,0.003753454906769826,1.0867688423946325,0.8868426176294886,1.2890738388637537,0.2996427011421221,3.23907053215372,0.0152996254681647,49020.0,10.800004056710833,1.4705882352941178,-1.2580939197524024,0.01518376643712075,0.003408659005077404
46.061,Urban,Urban: Nearer to a major town or city,-2.264800270025049,1.8833100378478218,1.6816300328886586,3.962752934464587,77.47933884297521,225,1.5849797945644224,1.3012725245090238,-1.243863779021566,-0.04276835189413827,0.9600273722419194,1.4451253543470377,-0.040692800072001566,1.8137693821249072,-0.46849049049122543,0.4684904898168781,-0.2494348415866119,-0.40526161874126676,725,-1.1942908944101507,-1.338819033390878,-2.2020025849675267,5.013123641713013,-0.47958614648792075,-0.4899019843214266,-0.7900007134576866,-0.12732023931697894,0.3920414332930416,0.6298251524381183,-1.2299391145439023,-0.5355315448485717,-0.15518256140665085,-0.1522862507226318,-0.2602244843772746,3.836225892177784,255.3863349355862,2904,2329,2.464202688665844,E01028556,Oxford 020B,E02007021,Oxford 020,0.7820185996129996,245,70,20,10,345,225,500,0.5263242847734619,0.5392897311565639,0.5704334779930043,2.744782187038696,2.270504293109635,-0.6389438863252909,-0.6010253964927436,0.31157460873309134,-1.505333498904713,-0.5933573613941601,-0.4576015098193355,0.7349286348924285,0.8868426176294886,1.9426312842964764,-0.1079613753706534,3.851444632542213,0.0158612258953168,63532.41379310345,11.059321247951535,3.2222222222222223,-0.2985169138006165,0.0157367511414943,0.7859124677765861
1063.39,Urban,Urban: Nearer to a major town or city,-2.264800270025049,1.8833100378478218,1.6816300328886586,3.962752934464587,100.85163603765128,225,1.5849797945644224,1.3012725245090238,-1.243863779021566,-0.04276835189413827,0.9600273722419194,1.4451253543470377,-0.040692800072001566,1.8137693821249072,-0.46849049049122543,0.4684904898168781,3.2839172649327684,-1.4108752820959174,7900,-0.04190275717144293,0.6162560324081985,-0.92285347197277,-0.515381670932574,-0.4930129979497476,0.6168190337117291,0.13670199698599775,-0.9501584918439634,-0.7985315680588001,-1.0190260806326028,-1.595285124055141,-1.2478446892476402,-0.15518256140665085,0.12253027585132695,-0.2602244843772746,3.104035714591433,673.7286250497258,2231,1552,0.7373919271362723,E01028557,Oxford 020D,E02007021,Oxford 020,4.832418625046126,245,70,20,10,345,900,7000,1.655953991691937,2.4013723915331897,2.5596106498803333,1.249655175604867,1.1435329027991286,0.34555483388890673,0.23412649105020666,0.10120867543169426,-1.0527242480911068,-0.5933573613941601,-0.4576015098193355,0.7349286348924285,0.8868426176294886,1.9426312842964764,-0.1079613753706534,6.970157144095103,0.47664276109368,134606.32911392406,11.810117145779632,35.111111111111114,-2.0066247171166918,0.3897711063822816,3.919750077032554
61.076,Urban,Urban: Nearer to a major town or city,-2.264800270025049,1.8833100378478218,1.6816300328886586,3.962752934464587,132.43084167157153,225,1.5849797945644224,1.3012725245090238,-1.243863779021566,-0.04276835189413827,0.9600273722419194,1.4451253543470377,-0.040692800072001566,1.8137693821249072,-0.46849049049122543,0.4684904898168781,0.2407816309160538,-0.7702621335885103,1200,0.5813807013771426,0.3500579440425019,-0.22833041551961009,-0.5956687185966706,-0.13591961041209968,1.2559464147429642,1.0920964575192538,-0.12732023931697894,-0.40167390094151956,-0.19460046409724227,-1.2299391145439023,-1.2478446892476402,-0.15518256140665085,0.9015843661112609,-0.2602244843772746,2.229800649532575,520.2028405398001,1699,1237,1.263873020728484,E01028558,Oxford 020C,E02007021,Oxford 020,0.896941168,245,70,20,10,345,300,900,0.7604030230537042,0.9319253251905615,1.0131171735829214,0.4141872662087679,-0.02079010957668335,-0.5870522423576273,0.011300295353875212,-0.20576053605016215,-0.5838215199332953,-0.5933573613941601,-0.4576015098193355,0.7349286348924285,0.8868426176294886,1.9426312842964764,-0.1079613753706534,4.128359440809378,0.0359482048263684,50896.66666666666,10.83757235996854,5.333333333333333,-0.8232855889304995,0.03531714724613934,1.3779536112132156
8.034,Urban,Urban: Nearer to a major town or city,-2.264800270025049,1.8833100378478218,1.6816300328886586,3.962752934464587,115.44381734222678,225,1.5849797945644224,1.3012725245090238,-1.243863779021566,-0.04276835189413827,0.9600273722419194,1.4451253543470377,-0.040692800072001566,1.8137693821249072,-0.46849049049122543,0.4684904898168781,-0.500922013942765,-0.24883282666387677,30,0.21436802261630097,-0.8187107478080986,-1.1181987974322505,-0.2291120954559861,0.7784186558493896,0.3479643509726687,0.5745744478919892,-0.12732023931697894,-0.004816233824238972,0.21761234417043804,-0.4992470955214254,-0.5355315448485717,-0.15518256140665085,0.819562319684338,-0.2602244843772746,1.2403298732086052,1192.1949488415848,1949,1484,1.805254053984486,E01028559,Oxford 020A,E02007021,Oxford 020,0.8062371322341074,245,70,20,10,345,10,20,-1.9426106816552808,-1.9205828878217328,-1.8221917340370681,1.0846420582955536,0.5659309551205369,-0.6277354028157999,0.7261587215824372,-0.6745074510429239,-0.8202545594559771,-0.5933573613941601,-0.4576015098193355,0.7349286348924285,0.8868426176294886,1.9426312842964764,-0.1079613753706534,2.2009952372324126,0.0041221139045664,267800.00000000006,12.497999446362185,0.1333333333333333,-0.09860503756066138,0.004113641268512001,-1.134478639519722
11.922,Urban,Urban: Nearer to a major town or city,0.5057585706264,-0.8020088814161291,0.5045176639161142,-0.566902634222329,69.51871658,130,-0.3369891284060563,-1.753191296631048,0.32236032223158245,-0.6931777140141651,-0.09691173676675477,0.04387860670441377,0.3604881132764906,0.4833814799217715,-0.46849049049122543,0.4684904898168781,-0.44855698634606034,0.06402475749090324,120,0.30488578802656097,-0.8745681633431448,-1.6771338683265304,-1.040898359038013,0.6171501583091068,0.44661524429958166,-0.6681437306106169,0.2840988869465133,-0.004816233824238972,0.21761234417043804,0.23144492350105159,-0.17937497264903737,-0.15518256140665085,0.8776953349797899,-0.2602244843772746,0.802233563,499.8138824380681,1870,1128,-0.7636897129248265,E01028560,Oxford 004A,E02005943,Oxford 004,4.986079098996699,125,10,5,0,140,45,75,-0.7739569708198237,-0.8583358508354036,-0.8520342728688337,0.07451484178263379,0.3890765173815999,0.36714719772126336,-0.02314127727413322,-0.9533439031928564,-1.6910381785839985,-1.540864373834447,-1.6902540902508691,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-1.6905395931584968,2.558931285135974,0.0063754010695187,99350.0,11.50641431335457,0.9230769230769232,0.2637352381242579,0.006355164166825334,-0.3624032205596419
28.418,Urban,Urban: Nearer to a major town or city,0.5057585706264,-0.8020088814161291,0.5045176639161142,-0.566902634222329,66.56426011,130,-0.3369891284060563,-1.753191296631048,0.32236032223158245,-0.6931777140141651,-0.09691173676675477,0.04387860670441377,0.3604881132764906,0.4833814799217715,-0.46849049049122543,0.4684904898168781,-0.3525423596458854,1.3154550941100236,300,0.5558366018680749,-0.802836253460179,-1.3705763406405505,-0.848489185617795,1.1180933989886024,0.8746044272747039,-0.20771967460527793,1.1069371394734977,1.1857567675276026,1.0420379607057986,0.23144492350105159,-0.5355315448485717,-0.15518256140665085,0.4192484336253108,-0.2602244843772746,7.248316638614285,495.6813148564167,1953,1289,0.15864508745382017,E01028561,Oxford 004B,E02005943,Oxford 004,1.7935198816708022,125,10,5,0,140,150,150,0.1969397530134292,-0.14747941349814198,-0.33418902313651033,0.5658267573817669,0.5746939861452028,-0.2656685641342945,-0.03029282354528563,0.9957021947915523,-1.7653480358195923,-1.540864373834447,-1.6902540902508691,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-1.6905395931584968,3.381606731897151,0.0145509472606246,94726.66666666669,11.458761387157658,2.3076923076923075,1.3507560651790154,0.014446098106704337,0.4294732857858891
9.087,Urban,Urban: Nearer to a major town or city,0.5057585706264,-0.8020088814161291,0.5045176639161142,-0.566902634222329,66.39427987742594,130,-0.3369891284060563,-1.753191296631048,0.32236032223158245,-0.6931777140141651,-0.09691173676675477,0.04387860670441377,0.3604881132764906,0.4833814799217715,-0.46849049049122543,0.4684904898168781,-0.4763255507142799,0.9243831139165486,75,-0.4937232227047232,-1.093315606136312,-1.5617979914119284,1.3129838974777348,0.7191906325528162,-0.5695321496473196,-0.689859555617594,0.2840988869465133,-0.40167390094151956,0.21761234417043804,0.59679093301229,0.17678159955049688,-0.15518256140665085,0.6788167839943292,-0.2602244843772746,3.842055051413371,1544.002385198114,1958,1392,0.9854625270851548,E01028562,Oxford 004C,E02005943,Oxford 004,1.821941618828424,125,10,5,0,140,35,40,-0.9741764684973026,-1.2210942781769651,-1.3175439440406698,0.8489365046132307,0.5856225830555856,-0.25726342906642624,0.9491744838632237,0.31311821194277023,-1.769721654976121,-1.540864373834447,-1.6902540902508691,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-1.6905395931584968,2.3112474660726985,0.004640960163432,121160.0,11.70487551865614,0.5769230769230769,1.0608838446310802,0.004630224112055667,-0.6521719782866103
15.542,Urban,Urban: Nearer to a major town or city,0.5057585706264,-0.8020088814161291,0.5045176639161142,-0.566902634222329,79.75460122699386,130,-0.3369891284060563,-1.753191296631048,0.32236032223158245,-0.6931777140141651,-0.09691173676675477,0.04387860670441377,0.3604881132764906,0.4833814799217715,-0.46849049049122543,0.4684904898168781,-0.3527952797176535,1.3154550941100236,250,-1.448229633154228,-1.8040737404753773,-1.7845460078566289,-1.290141730080902,2.376671525465896,-1.0404308764530386,-1.1887089725006101,1.1069371394734977,0.7888991004103222,1.0420379607057986,1.327482952034767,1.2452513161490997,-0.15518256140665085,0.3031428780142264,-0.2602244843772746,5.328383964429184,1009.1853344833078,1630,1121,0.6087541908915758,E01028563,Oxford 004D,E02005943,Oxford 004,1.5013933029987674,125,10,5,0,140,125,125,0.049098078738744125,-0.2891775207491528,-0.4707113397823521,0.051593041361269805,-0.19798067817606077,-0.35738122167001374,0.5824528691856287,0.6561667022952284,-1.4557122043381394,-1.540864373834447,-1.6902540902508691,-1.439997171787103,-0.3404160370174827,-0.642865727551799,-1.6905395931584968,2.8059026012697146,0.0095349693251533,62168.0,11.037611762205596,1.9230769230769231,1.3507560651790154,0.009489798413642038,0.24897798206666213
10.403,Urban,Urban: Nearer to a major town or city,-0.5773494180702017,0.6569439212368473,0.5045176639161142,-0.566902634222329,195.1219512195122,240,0.48130571082027745,-0.7475854229713429,0.9269688930417803,-2.3886045573453343,-0.7574986720902371,-0.8319006002221051,1.603276812236495,3.9756497280692322,-0.46849049049122543,0.4684904898168781,-0.4519874472121815,-0.24883282666387677,75,-2.1473076590923377,-2.8639864749716866,-2.4585389858412925,-1.4593093991936614,3.8034732100041344,-2.061662361334472,-1.2439519581231842,1.1069371394734977,1.1857567675276026,1.0420379607057986,1.327482952034767,1.2452513161490997,-0.15518256140665085,1.2582842308479623,-0.2602244843772746,2.2228358841103617,579.7311607622323,1230,798,-0.023701473987604495,E01028565,Oxford 003A,E02005942,Oxford 003,0.4498757677741138,230,40,10,0,280,25,50,-1.2399860971656507,-1.2210942781769651,-1.1529206112116759,-1.199655830023208,-1.4012043603435382,-0.8102132017368631,0.10464278263233985,-0.2085268240049324,0.08490166910181753,-0.4817042774855797,-0.5735135227372484,0.09449609129788754,0.2533797803321558,-0.642865727551799,-0.4748067794531897,2.4338764786752214,0.0084577235772357,138706.66666666666,11.840123879949545,0.3125,-0.09860503756066138,0.008422157431559218,-0.9201711298335522
